id,class,literaryGenre,genre,label,subject,author,publisher
779,f8c2e-f846-4ae1-927a-2f225aa91f94,Tragedia,Tragedia,A Daughter's a Daughter,1930s plays Novels by Agatha Christie Plays by Agatha Christie,Agatha Christie,
780,aef87c-2bff-40f5-bcfc-fe28f9293589,Letteratura gialla Mystery fiction,Mystery fiction,Joyland,2013 novels Novels by Stephen King,Stephen King,
781,b31b99-5076-4343-a1bf-985b0ec0e706,,,A Short History of the World (H. G. Wells),1922 books Books about civilizations Books by H. G. Wells,,The Bodley Head
782,cad-6376-49b8-8cb2-1a17cc86805d,Letteratura,,Finn and Hengest,Books of literary criticism English heroic legends Essays by J. R. R. Tolkien,John Ronald Reuel Tolkien,Allen & Unwin
783,ca14-47ce-bd42-437de97e4efb,Romanzo poliziesco,Racconto Romanzo poliziesco,The Gutting of Couffignal,1925 short stories,Dashiell Hammett,Black Mask (rivista)
784,d0ea52-98ca-4e2d-afb6-2f8a02bd4600,,Romanzo di avventura,Il raggio verde (romanzo),1882 novels Novels by Jules Verne Novels set in Scotland,,Pierre-Jules Hetzel
785,ca5-7566-4e7e-9bfd-25679a6c3234,,Fantascienza,L'isola del dottor Moreau,1896 novels Biopunk novels British science fiction novels Castaways in fiction Novels set on islands,H. G. Wells,Heinemann (publisher)
786,f8c3e-f3b3-4264-b3b9-90607da12258,,Fantascienza,A Gift from Earth,American science fiction novels Known Space stories Organ transplant dystopian fiction,,Ballantine Books
787,d8-430e-4618-a041-0aa1e121a46f,,,Dodsworth,1929 novels 20th-century American novels Midwestern United States in fiction Novels by Sinclair Lewis,Sinclair Lewis,Harcourt (publisher)
788,ed8c-87a4-46d4-85d6-0b398c5453f0,Letteratura dell'orrore,Letteratura dell'orrore,La nebbia,1980 short stories Novellas by Stephen King,,New American Library
789,c73b40-8c38-4c28-a07b-b024895da431,,,Tales of Known Space,1975 short story collections Known Space stories Libertarian science fiction Science fiction short story collections,Larry Niven,Ballantine Books
790,d903be-852f-4e05-af5e-86a1fe50d77a,,,Pastorale americana,1997 novels Houghton Mifflin books Novels set in Newark  New Jersey Pulitzer Prize for Fiction winning works,,Houghton Mifflin
791,c6a7-4a21-4a0c-99e0-ba720216e2f6,Road_novel,,Free Air,20th-century American novels American novels adapted into films Northwestern United States in fiction Novels by Sinclair Lewis,Sinclair Lewis,
792,c267-e63b-46b1-89f8-fa026a9f2be7,,Fantascienza,La cittÍ_ e le stelle,1956 novels Novels by Arthur C. Clarke Works originally published in Startling Stories,Arthur C. Clarke,
793,a6d7c-5877-4dc8-b4c5-0ae6e9610532,,Letteratura dell'orrore,Al crepuscolo (antologia),2008 short story collections Short story collections by Stephen King,Stephen King,
794,af77-4a45-83dd-1af437a43f5e,Racconto,Racconto,Tales of Three Planets,1964 short story collections Short story collections by Edgar Rice Burroughs,Edgar Rice Burroughs,Canaveral Press
795,b6da2f-b75f-4148-b035-ab9074822cf6,Romanzo rosa,Regency era,The Unknown Ajax,1959 novels Historical novels Novels set in Sussex,Georgette Heyer,Heinemann (publisher)
796,af2e0-a834-4da0-89fe-9ab738a3f00f,,,Man of Nazareth,1979 novels Film spin-offs Novelistic portrayals of Jesus Novels based on films Novels by Anthony Burgess Perspectives on Jesus,Anthony Burgess,McGraw-Hill
797,f209d-c5cc-469c-b1f4-e9c6eca4079e,Fantascienza,Fantascienza,Against the Fall of Night,1950s science fiction novels Books with cover art by Frank Kelly Freas British science fiction novels Debut novels Dying Earth subgenre Novels by Arthur C. Clarke Works originally published in Startling Stories,,
798,f0-773f-48e3-8ffc-a9977d7a19d1,,Romanzo,La guardia bianca,1966 novels Novels set in Ukraine Russian Civil War novels Soviet novels Works by Mikhail Bulgakov,Michail Afanas'eviÑ Bulgakov,Yale University Press
799,e2aa9-e83a-4f39-884a-ff2d5cde85a0,Fantascienza,Fantascienza,Ring (Stephen Baxter novel),1990s science fiction novels 1994 novels British science fiction novels,Stephen Baxter,HarperCollins
800,beb92d-1d55-4ae4-a84d-2345f6c66aa5,,,Michele Strogoff,1876 novels Adventure fiction Novels by Jules Verne Novels set in Russia,Jules Verne,Pierre-Jules Hetzel
801,e195d-832f-4b8f-8e8e-d9cb26115efb,Fantascienza,,La guerra dei mondi (romanzo),1898 novels Invasion literature Novels first published in serial form Novels set in Surrey The War of the Worlds War of the Worlds written fiction,H. G. Wells,Heinemann (publisher)
802,aea8-4797-8467-be162bce3471,Fantascienza,,House Corrino,2001 novels Dune novels Novels by Kevin J. Anderson Novels published posthumously,Brian Herbert,Bantam Spectra
803,ad52-4748-9c11-605dda53d453,,Fantascienza,Isole cosmiche,1952 novels British science fiction novels Novels by Arthur C. Clarke,,Sidgwick & Jackson
804,bda7-4d08-4c2e-b6b3-05023d16e5f5,,,Child of Storm,British novels Novels by H. Rider Haggard Novels set in Colonial Africa,Henry Rider Haggard,
805,f4dd53-bc3c-4418-893d-dafe8f597cca,Romanzo di avventura,Romanzo di avventura,Cinque settimane in pallone,1863 novels Aviation novels,,Pierre-Jules Hetzel
806,c22-a752-452d-8dfc-a476673cb91d,,,Marie (novel),1910s fantasy novels British novels Novels by H. Rider Haggard,Henry Rider Haggard,Cassell (publisher)
807,cd916-2276-44d6-aeab-4fb193aa4a25,Scienza,Saggio,View from a Height,Essay collections by Isaac Asimov Works originally published in The Magazine of Fantasy & Science Fiction,Isaac Asimov,Doubleday
808,b771e9-f9e6-4039-9b24-fe354e96764e,Romanzo,Romanzo,Zuckerman Unbound,1981 novels Novels by Philip Roth,,
809,e251c1-1d89-40f6-b5f6-500c7c70c139,Absurdist fiction Mystery fiction Romanzo gotico,Absurdist fiction Romanzo gotico Steampunk,L'atro antro,2004 novels,,HarperCollins
810,e0404-3411-4e82-8835-e7c73dfe09e1,,,Faithful (book),Books by Stephen King Boston Red Sox Major League Baseball books,Stephen King,Charles Scribner's Sons
811,a455e47-6050-44fb-9e5d-2de0ed34d74c,Letteratura gialla,Letteratura gialla,Corpi al sole,1941 novels Hercule Poirot novels Novels first published in serial form Novels set in Devon,Agatha Christie,Collins Crime Club
812,a69aa79-4506-41aa-8aae-0090abb3f941,Fantasy literature,Fantasy literature,At the Earth's Core,1910s fantasy novels 1914 novels American adventure novels Novels first published in serial form Pellucidar novels by Edgar Rice Burroughs,,A. C. McClurg
813,a71fc9d-6dc4-4b34-bb85-21ec6c348ccd,Fantascienza,Romanzo,A World Out of Time,1970s science fiction novels 1976 novels American science fiction novels Dying Earth subgenre Time travel novels Works originally published in Galaxy Science Fiction,Larry Niven,Holt McDougal
814,aa80f0b-0589-4005-ac4d-03bcf0b2d699,Romanzo di avventura,Romanzo di avventura,The Will of an Eccentric,,Jules Verne,Pierre-Jules Hetzel
815,ad1f267-a34f-4f64-8d1f-c945f14ab9b1,Cristianesimo Religione,Cristianesimo,Il grande divorzio,1945 novels British fantasy novels Novels by C. S. Lewis Novels first published in serial form Speculative fiction novels,,Geoffrey_Bles
816,ad66323-3c6f-4457-bdc7-a99cc4b88480,Romanzo di avventura,Romanzo di avventura,Mathias Sandorf,1885 novels Hungary in fiction Novels by Jules Verne,,Pierre-Jules Hetzel
817,af56e92-7711-4561-a985-264b1776daca,Letteratura gialla,,American Tabloid,1995 novels Alfred A. Knopf books Novels about organized crime in the United States Novels by James Ellroy,James Ellroy,
818,b408f41-a609-4b50-ac70-5d85d3a27bbf,Novella Racconto,Novella  short story collection,Goodbye  Columbus,1959 short story collections American short story collections Books by Philip Roth Jewish American short story collections National Book Award for Fiction winning works,,
819,b61778e-6258-4fbf-85f8-41805c71f5c6,Letteratura dell'orrore,,Desperation,1996 novels American horror novels Novels by Stephen King Novels set in Nevada,,Viking Press
820,bbe64fa-5bbf-4dd1-b111-2cf06433d11f,Filosofia,,The Four Loves,1960 books Greek words for love Love,Clive Staples Lewis,Geoffrey_Bles
821,becd1ca-34cf-4fd0-88de-5e1aab6e9b95,Romanzo,Romanzo,Visioni di Cody,,Jack Kerouac,McGraw-Hill
822,c1b13bc-b970-499e-a632-7b005506d003,Fantascienza,Fantascienza,Divina invasione,1981 novels American science fiction novels Dystopian novels Novels by Philip K. Dick Postmodern novels,,Timescape Books
823,c2f8328-4e2e-4306-b72e-8f3da7b9f7ce,,Romanzo Thriller (genere),Il vendicatore (Forsyth),2003 novels Novels by Frederick Forsyth Political thriller novels,,
824,c4f4ce8-7a03-4624-a043-ea196d2c87ef,Fantascienza Racconto,,Il bacillo rubato e altri casi,1895 short story collections Methuen books Short story collections by H. G. Wells,,Methuen Publishing
825,c812a5b-b09d-4aaf-a6a5-1aee89710800,,,The Meaning of Liff,1983 books Books by Douglas Adams Books by John Lloyd British books Gazetteers Nonce words,Douglas Adams,Pan Books
826,cb95cc8-e8f9-448a-a194-686828d50de0,Romanzo,Romanzo,Il dottor Sax,Lowell  Massachusetts Novels by Jack Kerouac,Jack Kerouac,Grove Press
827,cffced2-c1ac-448c-a28e-a56b95e46c0a,Beat Generation Romanzo,Beat Generation Romanzo,Sulla strada,1957 novels Novels by Jack Kerouac Novels set in New York City Novels set in San Francisco  California Novels set in the 1940s On the Road,Jack Kerouac,Viking Press
828,d3c6985-cadd-49e1-bc34-f7cd7f70cd67,,Humor,The Latke Who Couldn't Stop Screaming,2007 novels 21st-century American novels Books about Jews and Judaism Secular Jewish culture Works by Lemony Snicket,Lemony Snicket,
829,d547a95-fced-476a-a17f-6260ee185f40,,Romanzo,The Day of Creation,1980s fantasy novels 1987 novels Novels set in Africa,James Graham Ballard,
830,db531a1-026c-4dd6-9b88-565c6c4042a4,,Racconto,Miss Marple's Final Cases and Two Other Stories,1979 short story collections Collins Crime Club books,Agatha Christie,Collins Crime Club
831,e0c1a14-a2a1-4fd0-9ea8-fddf89051169,,Romanzo,Satori a Parigi,1966 novels Novels set in France,Jack Kerouac,Grove Press
832,e28498a-f0b3-46df-93b8-9d34c5548619,,Fantascienza Racconto,The Day of Forever,Short story collections by J. G. Ballard,James Graham Ballard,Panther Books
833,e386c8d-f10a-471e-a8d7-93edcf2b3716,Christian literature,,Il viaggio del veliero,1950s fantasy novels 1952 novels Novels adapted into films Novels set on islands Sequel novels The Chronicles of Narnia books,,
834,ee213a0-043d-4daa-8273-f95f7c6955e9,Fantascienza hard,Fantascienza hard Romanzo,Ark (Baxter novel),2009 novels British post-apocalyptic novels Hard science fiction Novels by Stephen Baxter,,
835,f3b47ea-9c3b-4bb5-ba6d-be4dedf378c2,Credo (liturgia) Manifesto (programma),Credo (liturgia),The Open Conspiracy,Books by H. G. Wells Political books,H. G. Wells,
836,f6cc409-2d3d-40a3-ac2d-61704ad79cbe,Letteratura per ragazzi,Juvenile fantasy,The Annotated Hobbit,The Hobbit,Douglas Allen Anderson John Ronald Reuel Tolkien,Houghton Mifflin
837,f9d3a15-26a7-4ad9-a3cd-67352d48b2f4,Novella,Novella,Madame de Mauves,Novellas,Henry James,
838,fc8f9cf-3ae5-4950-b43f-3924f82bb035,Fantascienza,Fantascienza Racconto,Tales from Planet Earth,1990 short story collections,Arthur C. Clarke,
839,ff0e473-daa1-4d02-b012-51e04d139ba3,,,La corriera stravagante,1947 novels 20th-century American novels American novels adapted into films Viking Press books,John Steinbeck,Viking Press
840,a2815a-933a-4abd-8a5a-9dc93f17b705,Letteratura per ragazzi,Letteratura per ragazzi,Doctor Dolittle and the Green Canary,Doctor Dolittle books,Hugh Lofting,J.B. Lippincott & Co.
841,b56a9f-be5c-45d2-8d5d-4bbff3f5eeab,,,First and Last Things,1908 books Books by H. G. Wells Metaphysics literature,,Putnam's Sons
842,c05d91-7886-422b-b148-961600d3b880,Christian literature,Children's fantasy novel  Christian literature,La sedia d'argento,1950s fantasy novels Christian fiction and allegory Sequel novels The Chronicles of Narnia books,,
843,dec51e-0c14-4178-8b8f-273966c20210,,,The Trail of the Hawk,1915 novels Harper & Brothers books Novels by Sinclair Lewis,,Harper (publisher)
844,dffb64-05cd-4d0c-9863-108cac9b0fd5,Alternative history,Alternative history,Il complotto contro l'America,2004 novels Alternate Nazi Germany novels Antisemitism in the United States James Fenimore Cooper Prize-winning works Novels by Philip Roth Novels set in Kentucky Sidewise Award for Alternate History winning works World War II alternate histories,Philip Roth,
845,cf7c-266e-4862-880a-fdcf62cd79d0,,Letteratura gialla,The Scoop and Behind the Screen,1983 books British radio drama Collaborative fiction Victor Gollancz books Works originally published in The Listener (magazine),Edmund Clerihew Bentley Freeman Wills Crofts Ronald Knox,Victor Gollancz Ltd
846,a502-41ff-b595-0e31c4d04f10,Romanzo di avventura,,Tarzan and the Tarzan Twins,Fantasy short story collections Short story collections by Edgar Rice Burroughs Tarzan novels by Edgar Rice Burroughs,Edgar Rice Burroughs,
847,e4e-3ec0-4d77-9518-25f36a7bd6da,Non-fiction,Non-fiction,This Misery of Boots,,H. G. Wells,Fabianesimo
848,a70f34-b77d-4cf7-a607-5c49574b1b12,Fantasy,Fantasy,Tempesta di spade,2000s fantasy novels A Song of Ice and Fire books HarperCollins books Novels by George R. R. Martin,George R. R. Martin,Bantam Spectra
849,a74562-3d6f-4450-a0ca-4ac09669d051,Romanzo a sfondo sociale,,Kipps,1905 novels British novels Novels about orphans Novels adapted into films Novels by H. G. Wells Novels set in Kent,,
850,bb6baf-9c5f-4e2d-9028-dd9bcc23ca5d,,,The Anatomy Lesson (1983 novel),Farrar  Straus and Giroux books Novels by Philip Roth,Philip Roth,Farrar  Straus and Giroux
851,c2d86b-59eb-4817-8c80-4bd32730840f,Mystery fiction,,The Unpleasantness at the Bellona Club,1928 novels Novels by Dorothy L. Sayers Novels set in London,Dorothy L. Sayers,Ernest Benn
852,c614-d2e4-40f0-b21d-8745f7ea64b3,,Letteratura gialla,Clandestino (romanzo),1982 novels Novels by James Ellroy Novels set in Los Angeles  California,James Ellroy,Avon (publishers)
853,c-f594-42be-9d64-2c56a4247f19,,Letteratura dell'orrore,Cose preziose (romanzo),American horror novels Novels by Stephen King Novels set in Maine Viking Press books,Stephen King,
854,b22f-7057-4699-950c-5a63514f04d5,Narrativa di viaggio,Narrativa di viaggio,Typee,1846 novels Marquesas Islands Novels by Herman Melville Novels set on islands,Herman Melville,
855,b92b0-aba9-42bd-b42c-3775c16c67c7,Mystery fiction,Mystery fiction,Whose Body?,1923 novels Novels by Dorothy L. Sayers,,Boni & Liveright
856,c64a2-a82f-4420-ab72-f5951adcf4e7,,Fantascienza Racconto,Io  Robot (Asimov),Foundation universe books Science fiction short story collections by Isaac Asimov,Isaac Asimov,Gnome Press
857,ddf0e5-04c8-46bb-9b20-3806a7576218,Letteratura gialla,Letteratura gialla,Gli elefanti hanno buona memoria,1972 novels Collins Crime Club books,,Collins Crime Club
858,e9d084-b8b6-470b-9e55-cc9996cda328,Absurdist fiction Mystery fiction Romanzo gotico,Romanzo gotico Steampunk,Il vile villaggio,2001 novels HarperCollins books,Lemony Snicket,HarperCollins
859,f4c186-7e85-4091-b8f9-a98be24618b5,Political thriller Satira,Satira,Guerreros,American-Canadian novels Novels set in New York City Political thriller novels Satirical novels Sequel novels Speculative fiction novels Spy novels Techno-thriller novels,William Gibson,
860,e2f-c107-49f1-8a4c-ee1240e359d1,Young-adult fiction,Fantasy Mitologia greca Racconto Young-adult fiction,The Demigod Files,2009 short story collections Fantasy short story collections Percy Jackson & the Olympians,,Hyperion Books
861,f018e-47d6-48f2-8f17-e900c928ad8b,Romanzo di avventura,,Facing the Flag,1890s science fiction novels 1896 novels French science fiction novels Military fiction Novels by Jules Verne Novels set in North Carolina,,Pierre-Jules Hetzel
862,e3a-d6d7-4e51-a983-694e46615172,Fantascienza,Fantascienza,The Four-Dimensional Nightmare,Short story collections by J. G. Ballard,James Graham Ballard,Victor Gollancz Ltd
863,bdc-56bd-492e-ac34-953adfa29f32,Romanzo di avventura,,Traveling Scholarships,1903 novels Novels by Jules Verne Pirate books,,Pierre-Jules Hetzel
864,b5481d-76f2-490c-a212-066926039f27,,,An Encyclopedia of Claims  Frauds  and Hoaxes of the Occult and Supernatural,Books by James Randi Scientific skepticism media St. Martin's Press books Supernatural healing,James Randi,
865,ebe7e0-146a-4beb-8d1d-375e4b4087c4,,,Of Love and Evil,15th century in fiction 2010 novels Alfred A. Knopf books Novels set in Rome,,
866,d48be-f55e-4e68-964c-c0163cc2a213,,,La valle della Luna,1913 novels American novels adapted into films Novels set in Oakland  California,Jack London,
867,c6370-3811-4523-8096-5ce02fc245b9,Fantascienza,Fantascienza,2061,1980s science fiction novels 1987 novels 2060s in fiction Novels by Arthur C. Clarke Space Odyssey series,Arthur C. Clarke,Del Rey Books
