id,class,literaryGenre,genre,label,subject,author,publisher
2255,bc2051-6b72-48a9-9bb0-b7e536a907e5,,Science fiction,science fiction fact  analog science fiction  analog science  fiction fact  horizon,Eugenics in fiction Novels by Robert A. Heinlein Novels first published in serial form Works originally published in Analog Science Fiction and Fact,,Analog Science Fiction and Fact
2256,cbeea7-e335-4d72-9fd8-7b5aeb0c0e02,,Mystery fiction,category2003 short  graf publishers  carroll graf publishers,2003 short story collections,,
2257,f2523f-c35d-428e-9c5f-17f78d245ba6,Transgressive fiction,Transgressive fiction,transgressive fiction  j g ballard  g ballard  j g  crash,Jonathan Cape books Postmodern novels,,
2258,a4-de3e-4d55-993e-2238085a8c11,,,bret easton  bret easton ellis  easton ellis  less  categorybisexuality related,Bisexuality-related fiction Debut novels Hollywood novels Novels set in Los Angeles  California,,
2259,da12-4d54-a799-08627cf7771c,,,tom clancy  thriller genre  clear  danger  present,American novels adapted into films Ryanverse 1989 novels 20th-century American novels,,G P Putnam's Sons
2260,a0ffd94-465b-4e7c-9ae9-e27568f94b29,,,death  crime fiction  saturday evening post,Hercule Poirot novels,,Dodd  Mead and Company
2261,a338a96-0863-4a5b-a892-b1ac86243f59,,,c clarke  arthur c clarke  arthur c  rms  banks,Novels about RMS Titanic Novels by Arthur C. Clarke 1990 novels,,Victor Gollancz Ltd
2262,a713b86-d1a7-4bef-a18f-7da8daf48aa9,,Poetry,categorybooks jack kerouac  poets  poetry,,,Penguin Poets
2263,a8c88a9-c338-4147-84b4-990017f40e1f,,Regency era,regency era  georgette heyer  romance novel  category1814  contract,1815 in fiction,Georgette Heyer,Heinemann (publisher)
2264,ab23186-86e8-492f-b2f7-5838463155ca,Crime fiction,Crime fiction,crime club  pale  published women magazines  published women  originally published women,Novels by Agatha Christie 1961 novels Works originally published in women's magazines,,Collins Crime Club
2265,acffe99-588e-418e-885d-d6946020ac67,,Fantasy literature,h rider  h rider haggard  rider haggard  fantasy literature  category1894 novels,English fantasy novels 1894 novels,,Longman
2266,b420fba-b42c-4711-a2e2-b237b49a7a7d,,,bodley head  regency era  georgette heyer  romance novel  somerset,Novels by Georgette Heyer Novels set in Somerset 1966 novels,,The Bodley Head
2267,b952f86-8e34-48b3-93c3-d7cececfb81b,,,telepaths  robert heinlein  time stars  science fiction  science fiction novels,American science fiction novels Fictional telepaths Novels by Robert A. Heinlein 1950s science fiction novels,,
2268,bab4e7a-5f26-491b-855f-c253892cc1a1,,Science fiction,stephen baxter  diagrams  vacuum  categoryshort stories stephen  stories stephen baxter,HarperCollins books Short stories by Stephen Baxter Short story collections by Stephen Baxter,Stephen Baxter,
2269,bf1baed-b876-4299-b378-539ffbde0e45,Detective fiction,,romance novel  detective fiction  regency era,Historical novels Novels by Georgette Heyer,,
2270,c431a11-e615-490e-9339-5264857470f6,Adventure fiction,Adventure fiction,strogoff  category1876  jules verne  categorymilitary fiction  russian,Adventure fiction Fictional Russian people in literature Military fiction 1876 novels,,
2271,c4e4e16-fbdd-4563-911b-30dd6db45da3,,,sematary  horror fiction  stephen king,American horror novels,,Doubleday (publisher)
2272,c688fd2-55f1-43f6-b2f2-850e496739c0,Thriller (genre),Thriller (genre),tom clancy  thriller genre  tiger  teeth  categoryryanverse,Ryanverse 2003 novels,,G P Putnam's Sons
2273,c81b3ea-d448-4f06-bcbd-7942b3cd3e7b,Horror fiction,,horror fiction  sleep  categoryupcoming books  stephen king  doctor,Sequel novels,Stephen King,
2274,c915d39-93b0-4ade-b478-fb045e3f961a,,,florida  jacksonville  texar  revenge  jules verne,American Civil War novels Novels by Jules Verne 1887 novels,,
2275,c939db4-4720-4495-a300-370d8282f4ea,Biography,,biography  mcluhan  douglas coupland  categorymarshall  marshall,Marshall McLuhan,,
2276,cabf029-ab9e-4a88-8dd7-e727e9478f11,,,john steinbeck  viking press  saga  categoryfamily  east eden,Family saga novels Novels about prostitution 20th-century American novels History of Monterey County  California,,
2277,cd3e0ed-8053-4da2-a419-35bb2f8ebcf8,,,james randi  martin press  supernatural  categorysupernatural  hoaxes,Occult books Supernatural healing 1995 books,Arthur C Clarke,St Martin's Press
2278,d162ccb-a3a1-4b3f-9749-a7d76d5b94ff,,,mars  robert zubrin  wagner  missions  categoryastronomy,Astronomy books Books by Robert Zubrin Space colonization literature,Arthur C Clarke Richard Wagner (scientist) Robert Zubrin,Simon & Schuster
2279,d3e16c2-0a80-4feb-ac24-f8e38fb50688,Crime fiction,,christmas  story collections  short story collections,1960 short story collections,,
2280,d43c450-c1d1-4411-ae4e-a845930adf86,,,george orwell  inside  whale  category1940 books  language,Books by George Orwell Essay collections 1940 books,,
2281,de7abe9-31df-4b7a-b13e-c7ad9a2b4e78,,Adventure fiction,purchase  pole  jules verne  category1889 novels  adventure fiction,Arctic in fiction Novels by Jules Verne Sequel novels,Jules Verne,
2282,e0ee1dc-a9fc-4baf-835e-0005bd9d9daf,Literary criticism,Literary criticism,literary criticism  henry james  poets  novelists  french,Books by Henry James,Henry James,
2283,e1276ed-f807-4517-839c-5c16e9db8fbb,,Adventure fiction,category1868  australia  jules verne  new zealand  set new zealand,Novels by Jules Verne Novels set in New Zealand 1868 novels,Jules Verne,Pierre-Jules Hetzel
2284,e7ba59e-f679-4f7f-be5b-dace771ac01e,,,categoryboston massachusetts  set boston  bostonians,Works originally published in The Century Magazine 1886 novels Novels set in Boston  Massachusetts,,
2285,e8d61b8-28b2-4bf3-b9da-b369d6f89f5e,Poetry,William Collins (publisher),william collins publisher  collins publisher  poetry  william collins  agatha christie,English poetry collections Short story collections by Agatha Christie 1965 short story collections,Agatha Christie,
2286,e8dbd37-e06d-4212-a6cf-257c09f190e4,Crime fiction Detective fiction,,lock co  ward lock co  ward lock  arthur conan  arthur conan doyle,Novels set in Utah Portrayals of Mormons in popular media,,
2287,ebda369-662b-430c-960a-cb17f516e27b,Science fiction,Science fiction,nine  isaac asimov  category1959 short  category1959 short story  short story,1959 short story collections,,Doubleday (publisher)
2288,ec40f53-d937-4268-9794-5da8cf20b78b,,,basic  categorybooks isaac asimov  category1960 books,1960 books,,Basic Books
2289,efd0e2e-4a29-4a59-a0b7-b60468bfdbbb,,Short story,miss  stories  crime club,Short story collections by Agatha Christie,,
2290,f02b328-4bf2-4573-87a9-9debac0ac4b0,,Richard Bentley (publisher),bentley miscellany  twist  richard bentley publisher  bentley publisher  richard bentley,Art by George Cruikshank English novels Novels about orphans Novels set in London Oliver Twist Victorian novels 1838 novels Works originally published in Bentley's Miscellany,,Bentley's Miscellany Richard Bentley (publisher)
2291,f483672-f242-4da1-8f20-13993d841174,Gothic fiction Horror fiction,Gothic fiction,anne rice  gothic fiction  witching  horror fiction  hour,Alfred A. Knopf books American horror novels,Anne Rice,Alfred A Knopf
2292,f63c8b1-ae55-49e1-9017-5bf2b7c18a76,Historical novel,,historical novel  anthony burgess  popes  20th  earthly,Novels set in the 20th century,,Hutchinson (publisher)
2293,f8b4617-515b-44b3-b8f8-771feae32ac3,,Adventure fiction,vacation  jules verne  category1888 novels  set new zealand  new zealand,Castaways in fiction Novels by Jules Verne Novels set in New Zealand Novels set in Oceania 1888 novels,Jules Verne,
2294,faf331d-259f-4352-b498-6ca1bf70bd6c,Absurdist fiction Gothic fiction,Absurdist fiction Gothic fiction Mystery fiction Steampunk,absurdist fiction  steampunk  gothic fiction  beginning  mystery fiction,Books in A Series of Unfortunate Events,Lemony Snicket,
2295,fbadbf7-e6c9-43b5-a966-70d76e6e2315,Historical novel Social criticism,Category1841 novels Historical novel,category1841 novels  historical novel  social criticism  charles dickens  rudge,English historical novels Novels by Charles Dickens 1841 novels Works originally published in Master Humphrey's Clock,Charles Dickens,Chapman & Hall
2296,e768c5-5097-4a2a-a3e5-2dba8df8cf7e,Horror fiction,,plant  philtrum press  horror fiction  stephen king  categoryunfinished novels,Novels by Stephen King Novels first published in serial form Unfinished novels,,Philtrum Press
2297,da756-12e9-4ecd-b06f-77d55dcfef48,Mystery fiction,,dorothy l  dorothy l sayers  l sayers  carcase  mystery fiction,Novels by Dorothy L. Sayers,,
2298,fb411-d72e-4639-b674-b6772072a213,,,electron  left  isaac asimov  hand  categorydoubleday books,Essay collections by Isaac Asimov 1972 books Works originally published in The Magazine of Fantasy & Science Fiction,Isaac Asimov,Doubleday (publisher)
2299,e8b7c5-66f6-4a85-9631-e1de04f55d62,Science fiction,Science fiction Short story,1991  second variety  k dick  philip k  philip k dick,,Philip K Dick,
2300,eb06db-bac9-43a8-8f74-72f50dfa93e5,Science fiction,,backwards  categorybritish comedy novels  categorybritish comedy  categoryred dwarf  comedy novels,Red Dwarf,Rob Grant,
2301,ece88b-704c-4fd9-82c8-ade1bdca769a,,,h g wells  h g  tono,Metafictional works Novels by H. G. Wells,,
2302,fa62a0-cd3c-4c71-bcd5-c7d6e6419ac1,,,robert heinlein  month club  book month  book month club  sequence,2005 short story collections,Robert A Heinlein,Book of the Month Club
2303,a76-3c02-42da-a0d3-d4d233bbb866,Novella,Morality play Social criticism,morality play  christmas carol  ghost story  parable  social criticism,A Christmas Carol British novels adapted into films Christmas novels English novels Time travel novels,,Chapman & Hall
2304,abe2-5e33-41ab-b485-d60e3d8d9331,,Science fiction,moondust  arthur c  arthur c clarke,Moon in fiction,,
2305,de1d8-e3fa-4255-97a7-8fd5ca9b5bdc,Greek mythology Young-adult fiction,Greek mythology,young adult  greek mythology  young adult fiction  adult fiction  fantasy novels,American fantasy novels American young adult novels Sequel novels 2007 novels Percy Jackson & the Olympians,Rick Riordan,Hyperion Books Miramax Films
2306,ba7f-4eff-9c23-1a7ff6644652,Literature,Literature,shakespeare  asimov  category1970 books  categoryworks william  isaac asimov,Works about William Shakespeare 1970 books,,
2307,b2ce4-d5a0-4b32-a354-a2a12e7c90aa,Novel,Novel,j g ballard  g ballard  j g  creation  category1980s fantasy novels,,,Victor Gollancz Ltd
2308,eb762e-1bdb-4b54-a768-ebe6a82e294d,,,slow  australia  j m,Australian novels Novels by J. M. Coetzee,,
2309,ef55c5-4698-4431-acb7-69fb7b654dcc,,,gentry lee  arthur c clarke  arthur c,British science fiction novels Novels by Arthur C. Clarke,,
2310,bae0f-2f2f-40b3-8dbf-eb54bdcc656d,Thriller (genre),Novel,tom clancy  thriller genre  categoryrainbow six  rainbow six  category1998 novels,Novels by Tom Clancy 1998 novels,Tom Clancy,G P Putnam's Sons
2311,eda48-16d5-4cfc-b12f-899609b96b6e,,,category1947 novels  john steinbeck  categorynovels john steinbeck,Viking Press books,,Viking Press
2312,de485-0579-4e89-a25c-50fc468aa6d0,Science fiction,,clans  alphane  k dick  philip k  philip k dick,Mental illness in fiction 1960s science fiction novels 1964 novels,,Ace Books
2313,ac87-4b12-ae60-a65927897853,Novel,Novel,j m coetzee  m coetzee  j m  petersburg  set russia,Novels set in Russia,,Harvill Secker
2314,c41-92a1-443b-a4ea-a2ef98b5c698,Adventure fiction,Adventure fiction,adventures  hatteras  category1866  category1861  jules verne,1861 in fiction 1866 novels,,
2315,e0-b4e9-431e-a9c5-eeb7a186840e,Fiction,Fiction,g wells  h g  h g wells  like  categoryutopian novels,British science fiction novels Utopian novels,,
2316,bcf59d-e427-40f7-ae49-4e7415aee207,,,category1840s fiction  square  published cornhill magazine,Works originally published in Cornhill Magazine 1880 novels Harper & Brothers books,,
2317,bf4332-3892-44ab-a4e6-52b91682e923,,,frank herbert  dune  brian herbert  kevin j anderson  j anderson,Novels by Brian Herbert Works by Kevin J. Anderson 2005 books,Brian Herbert Frank Herbert Kevin J Anderson,Tor Books
2318,c0185d-6ff6-4f62-b104-d96df7969f63,,Crime fiction,80 931950  1924 e2  published liberty 1924  liberty 1924 e2  liberty 1924,Hercule Poirot novels Novels first published in serial form 1932 novels,,
2319,fd5b30-c54a-4855-ac30-af70d08c6985,Novel,,efficiency  expert  category1921 fiction  edgar rice  edgar rice burroughs,Novels by Edgar Rice Burroughs 20th-century American novels Novels set in Chicago  Illinois,,
2320,ff0ccf-31d8-46b0-a821-21e547e2cbdc,Detective fiction,,conan doyle  sherlock holmes  detective fiction,Collections of Sherlock Holmes stories by Arthur Conan Doyle,,
2321,a-4768-8276-a027fa5db873,,,george r r  george r  r r,A Song of Ice and Fire books,,Dabel Brothers Productions
2322,c-1a84-47ff-8ee6-f7350ce36ef5,,Mystery fiction,mysteries  isaac asimov  mystery fiction  category1986 short  category1986 short story,1986 short story collections,,
2323,a86-0c25-4fcd-99d5-5af50ed3676e,Adventure fiction,,france  jules verne  flight,Novels by Jules Verne,,
2324,ced9b-0b5e-48c8-a884-d7f63bcb5578,,,jack london  big  lady  little  categorynovels jack london,American romance novels Novels by Jack London,,
2325,e93bc-b9f2-4552-895a-4c12650d1b30,,Novel,man eater  fantasy press  edgar rice  rice burroughs  edgar rice burroughs,American adventure novels Novels by Edgar Rice Burroughs Novels first published in serial form,,Fantasy Press
2326,fc3ba-1f0c-4311-8ee5-2f6adef41664,Diary,Diary,diary  john steinbeck  categorydiaries  east eden  category1969 books,Books by John Steinbeck Diaries Viking Press books History of Monterey County  California,,
2327,a3fc7d-60f9-478f-8ea1-41aa74d80168,Science fiction,,hammer  c clarke  category1993 novels,British science fiction novels 1993 novels,,
2328,c5d837-ef45-42a3-ad0f-54337777c092,Mystery fiction,Mystery fiction,lemony snicket  mystery fiction  little brown  brown company  could,,,Little  Brown and Company
2329,f43887-4e44-4f90-8931-8e7dd4f56c96,Essay Poetry,Mark V Ziesing,message  mark v  v ziesing  mark v ziesing  poetry,American poetry collections 1988 books Letters (message),,
2330,b1c77-ac53-48ce-a28e-679f89329663,Fantasy,,g ballard  j g ballard  panther books,1967 short story collections,,
2331,ecb10-3b3f-4cb5-9ec7-ee40db043e19,Cromwellian (novel),,cromwellian novel  historical novel  georgette heyer  category1651  royal,Historical novels Novels by Georgette Heyer 1651 in fiction,Georgette Heyer,Heinemann (publisher)
2332,d-920d-493d-9364-c890227e0cf5,,Omni (magazine),novelette  omni magazine  best novelette  best novelette winning  award best novelette,Nebula Award for Best Novelette winning works Short stories by George R. R. Martin 1979 short stories Works originally published in Omni (magazine),,
2333,d960e-9a31-48d2-ad92-e7a7804276ad,Science fiction,,takeover  ganymede  ray  nelson  philip k dick,American science fiction novels 1967 novels,Philip K Dick Ray Nelson,
2334,e117-4aa7-8993-4b67b1265043,,Allen & Unwin,allen unwin  j r r  r r tolkien  j r  r tolkien,Books of literary criticism Books published posthumously 1983 books,J R R Tolkien,
2335,eefb-f741-4a12-884c-7e37bea96ba1,Comic novel,,art literature  mythology art  douglas adams,Dirk Gently Locked room mysteries,,Heinemann (publisher)
2336,cc18-5294-4992-bfe4-b4672313caa2,Science,Essay Science,quasar  burning bright  category1978 books  isaac asimov  categoryessay collections isaac,Essay collections by Isaac Asimov Works originally published in The Magazine of Fantasy & Science Fiction,,
